texts,class
ไอเชี่ยวอร์มมมมเป็นแบบนี้ก็เลิกคุยไปเลยไปไปหามันเลยไปปปปปปปปป!!!!!ไปจริงมีเหวี่ยงอ่ะ='(,0
เหี้ยอะไรที่เซนปิ่นมีแล้วยุบกูต้องถ่อไปไกลถึงเซนเวิลตลอดดดตลอดตลอดดดดดดยุบห้างเลยด้วยเซ่,0
โว้ยไม่แรนดอมที่นั่งเอาเลยล่ะ,0
ใส่ชุดแม้วเหลือใส่ชุดไทยถ่ายรูปติดบ้าน??เหมาะกับกุลสตรีแบบเพ่จริงๆ,0
ตื่น10โมงก็ยังดีกว่าตื่นบ่ายละกัน555555,0
กูเปิดร้องเองที่บ้านแม่งเลย555555,0
ถ้าได้บัตรแต่ไม่ได้ไปกูจะเอาบัตรคอนห้อยคอตลอดเวลา-..-,0
จะเอาตุ๊กตาไปปิ้งกินละนะ555555,0
บอกตรงๆช่วงนี้ละครคืออะไรไม่รู้จักแต่ถามว่าเวทีไหนใครขึ้นขอให้ถามเลยตอบได้!!!,0
ปีใหม่เค้าดาวหน้าคอมเหมือนเดิมเยยยยยย้,0
พรุ่งนี้จะตื่นตั้งแต่ตีสี่หึหึกูต้องตื่นให้ด้ายยยยยย-0-,0
ขอแม่เปิดเพลงดังๆแม่บอกเปิดไปเลยเอ้จัดเลย!!!สงสารข้างบ้าน55555,0
กูไม่ง่วงกูจะอ่านไปเล่นไปจนสว่าง!555,0
เช็ดแม่กูด่าให้ตายสิแม่งนั่งแดกนมอยู่บ้านก็ได้,0
เก็บขยะขายดีกว่าได้วันละ700-800ร้อย,0
อาทิตย์หน้าจะโดดเรียนพอเศษทุกคอร์สทุกอย่างทุกวัน,0
"โตแล้วจะซื้อปอม""เป็นฟาร์มเลย-*0-.",0
เงินเท่านี้ต้องอยู่ได้555555,0
แม่ก็มาเรียกได้ถูกจังหวะจริงจริ๊ง;___;,0
หยุดเฟลใช้แบบแตกๆเนี้ยแหละเศรษฐกิจพอเพียง,0
ตอบเร็วเวอร์~จะไม่กินอะไรทั้งนั้น!!,0
ฮ่าๆมันได้เกรดน้อยสำหรับแม่,0
หนีไปอยู่กับผัวที่เกาค่ะไปอยู่อูกันด้าก็ได้นะ,0
หิวข้าวจนเหงื่อออกตัวสั่น==,0
แพทย์พยาบาลสถาปนิกนิเทศจะเข้าให้หมดเลย,0
จะขายไอพอตซื้อเลนต์,0
วันนี้กูจะดูซีรีย์ถึงตีห้าเลย,0
บางทีเสื้อหมาดูสวยกว่าของเราอีกนะ,0
สรุปวันนี้กูว่างน่ะมีใครจะชวนไปไหนบอกเลย,0
ใครก็ได้พาไปสมัครหอการค้าหน่ออย!!,0
แม่บอกตอนเช้ายังไม่ได้กินข้าวเลยนะเราบอกจะไปกินเค้กถ้ากินข้าวตอนนี้ก็อิ่มไปกินเค้กไม่ได้,0
ปู่ยกให้หนูเร็วๆนะคะเดี๋ยวหนูจะได้เล่นตั้งแต่เช้าจรดเย็นเลยคอยดู!:(,0
ถ้าได้เจาะหูจะเจาะให้เต็มเนื้อที่เลย555555,0
ไม่กินไรทั้งวัน555,0
สัญญาว่าพรุ่งนี้จะนอนดูซีรีส์ทั้งวันเลย,0
